ts,pool,name,tier,price,vol_1h,baseline,multiple,buyer_base,buyer_mult,turnover,chg_1h,liquidity,mcap,buyers,sellers,age_days,fired
2026-09-04T11:40:36+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,149.066240377729,28511.5257570584,4067.2400008934624,7.0,27.0,,0.3981,-0.869,784917.6217,6658210.51335682,37,18,83.9,0
2026-09-04T11:40:36+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,1.8616384881815125e-05,198.4328433189,91.12369139107115,2.2,18.0,,0.2627,0.0,16248.9549,18480.557493988,0,1,16.4,0
2026-09-04T11:40:36+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.377680434328915e-05,221.8116048278,112.5001631834917,2.0,6,,0.0433,-2.235,28464.482,82907.0259705533,1,4,18.3,0
2026-09-04T15:09:02+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,997.2674791712338,453725.582314113,11166.902458356342,40.6,6,,0.6134,-0.016,4113918.2868,6856872.03980206,28,16,74.0,0
2026-09-04T15:09:02+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9971221792970006,26937.9746778714,8589.358871017974,3.1,20,,0.0334,-0.477,1809406.6047,17228954.610655,30,30,310.2,0
2026-09-04T15:09:02+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00019157236938927656,5546.7035362537,2651.852760074521,2.1,44.0,,0.5707,-5.046,62524.2564,193506.786427246,48,24,18.0,0
2026-09-04T15:09:02+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,148.722878547628,131005.599638227,4067.2400008934624,32.2,27,,0.3149,-0.563,782615.1325,6634488.59664337,46,49,84.1,0
2026-09-04T15:09:02+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,169.46817151171766,230061.761197967,27676.841498245452,8.3,5,,0.4655,0.244,2421209.1084,3333588.6618151,21,18,55.6,0
2026-09-04T15:09:02+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.6090391301725986e-05,413.6077897968,50.89835200838492,8.1,16.0,,0.0369,-7.04,19883.1808,26090.3913,4,3,16.1,0
2026-09-04T18:27:14+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,997.2764863214325,28755.6821231921,11166.902458356342,2.6,6.0,,0.5505,-0.007,4125605.6243,6367767.00142903,0,6,74.2,0
2026-09-04T18:27:14+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00022241252715651553,5405.5254685799,2651.852760074521,2.0,44,,0.499,6.768,67018.5244,222235.382557373,12,26,18.1,0
2026-09-04T18:27:14+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.077449355561342e-06,1.795810521,0.471780387932208,3.8,1.0,,0.0059,-1.203,5866.5851,8077.449356,2,1,16.6,0
2026-09-04T18:27:14+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,148.269638553647,35616.7100005092,4067.2400008934624,8.8,27.5,,0.2126,-0.098,781378.6768,6614269.6794122,29,27,84.2,0
2026-09-04T18:27:14+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,173.5773530599049,212718.734721072,27676.841498245452,7.7,5.0,,0.5172,0.032,2453385.3125,3247772.69062975,15,7,55.7,0
2026-09-04T18:27:14+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,8.896758072371592e-06,181.116467752,42.344186576040144,4.3,10.0,,0.1243,-1.302,8334.7664,8896.758072,1,1,17.9,0
2026-09-04T18:27:14+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.5100258283278835e-05,227.2387461611,50.89835200838492,4.5,16,,0.0465,-1.707,19076.1092,25100.25828,2,2,16.3,0
2026-09-04T18:27:14+00:00,HttDe6BsDc3y58owhqayQmERsNmWnRzFvDEwJYmxGAx3,Qenis / SOL,A,0.0007082164439369814,31713.6601029381,5958.12062499073,5.3,63.5,,0.1911,21.707,103352.307,677570.623269296,83,80,22.6,0
2026-09-04T20:59:24+00:00,2C7PaLGC7wtQZWR9wa7QT2bthqTDyzcBL6BEYFGdSA5e,Z500 / SOL,C,7.286058488054602e-05,2160.8541819341,1076.8024238179469,2.0,55,,0.5118,-11.945,35852.2277,72700.8640819627,20,17,18.2,0
2026-09-04T20:59:24+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,147.678836372465,22329.581485897,4067.2400008934624,5.5,28,,0.2033,-0.139,779062.4797,6587914.14910201,21,9,84.3,0
2026-09-04T20:59:24+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,175.9595557916748,72249.6748790656,27676.841498245452,2.6,5,,0.5748,-0.017,2466202.0785,3070627.55376504,3,3,55.8,0
2026-09-04T20:59:24+00:00,HttDe6BsDc3y58owhqayQmERsNmWnRzFvDEwJYmxGAx3,Qenis / SOL,A,0.000729683172530514,20036.8165070009,5958.12062499073,3.4,64,,0.2547,28.027,106033.4515,700640.24873729,63,72,22.8,0
2026-09-04T22:59:44+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,147.547903222175,24926.0732233398,4067.2400008934624,6.1,27.5,,0.2096,-0.256,778492.5541,6582073.2556156,5,12,84.4,0
2026-09-04T22:59:44+00:00,HttDe6BsDc3y58owhqayQmERsNmWnRzFvDEwJYmxGAx3,Qenis / SOL,A,0.0007285307135413894,12916.9922556564,5958.12062499073,2.2,63.5,,0.3986,-5.546,106290.2431,702299.756092219,33,60,22.8,0
2026-09-05T00:52:14+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1011.2178064715822,24741.2808734911,11166.902458356342,2.2,6,,0.5498,0.037,4138548.4689,6144136.41231672,0,6,74.4,0
2026-09-05T00:52:14+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.127611022966158e-06,1.1645829407,0.471780387932208,2.5,1,,0.0059,-0.007,5894.9283,8127.611023,2,3,16.9,0
2026-09-05T00:52:14+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,9.051387798940912e-06,3229.2230722219,42.344186576040144,76.3,10,,0.4913,-17.922,9168.0736,8977.900485,20,18,18.2,0
2026-09-05T05:31:39+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1017.1944559976037,60633.8403400985,11166.902458356342,5.4,5.5,,0.5248,0.383,4148057.1567,6131097.2794253,10,0,74.6,0
2026-09-05T05:31:39+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,176.31145933699082,58200.1388023412,27676.841498245452,2.1,5.0,,0.5196,-0.017,2471519.0136,2896913.54496984,12,0,56.2,0
2026-09-05T05:31:39+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,0.00010188748273531702,2333.8474966695,1031.8081551818298,2.3,35,,0.2182,0.269,35483.026,99783.2230670446,19,10,18.5,0
2026-09-05T05:31:39+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.4709136475429682e-05,220.4904234719,50.89835200838492,4.3,16,,0.0447,0.0,19044.6218,24709.13648,0,1,16.7,0
2026-09-05T09:25:50+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1011.2729125982031,29820.3210700002,11166.902458356342,2.7,6,,0.4749,-0.001,4152189.848,6105471.25019998,0,5,74.8,0
2026-09-05T09:25:50+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.286462018536488e-05,476.7988343917,112.5001631834917,4.2,5.0,,0.0309,-5.514,28310.6363,82004.3121990055,0,4,19.2,0
2026-09-05T12:59:10+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9987032074581434,18739.2389259499,8589.358871017974,2.2,20.0,,0.0299,0.111,1810366.1699,16985780.4619961,15,10,311.1,0
2026-09-05T12:59:10+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,1.9655079516121193e-05,196.8504592097,91.12369139107115,2.2,17.0,,0.0919,-2.743,16577.374,19511.673692807,0,2,17.5,0
2026-09-05T12:59:10+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.5013685532308128e-05,132.3173939528,50.89835200838492,2.6,16,,0.0493,-0.753,19133.3554,25013.68553,1,3,17.0,0
2026-09-05T15:58:56+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9969139516532838,42860.0598085152,8589.358871017974,5.0,20,,0.0319,-0.288,1757616.8264,16958229.9730271,24,21,311.2,0
2026-09-05T15:58:56+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,9.662378609921786e-05,2260.7084531245,1031.8081551818298,2.2,34.5,,0.24,8.422,34175.4219,94628.2364280917,221,127,18.9,0
2026-09-05T18:11:18+00:00,6VZYoRYbZzeLtUf6BEJJgreKK2EEhq2bx2UNU3EvibLc,67coin / SOL,D,1.5954025829049294e-05,39.1577164561,17.66491931643175,2.2,3.0,,0.031,0.0,14315.7808,15782.925431332,0,1,18.3,0
2026-09-05T18:11:18+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.00017333526958428536,680.849935526,276.94631578926936,2.5,10,,0.0169,-5.673,42789.551,172352.646582994,2,1,17.9,0
2026-09-05T18:11:18+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.319740921576877e-06,1.97665034,0.471780387932208,4.2,0.5,,0.0018,0.371,5965.0593,8319.740922,1,6,17.6,0
2026-09-05T20:26:31+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9998461824970701,43827.7150405003,8589.358871017974,5.1,20,,0.0207,0.491,1763782.7038,17004747.4253027,15,22,311.4,0
2026-09-05T20:26:31+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.3953973079691e-06,1.6964021588,0.471780387932208,3.6,1,,0.0022,-0.274,5991.2787,8395.397308,4,5,17.7,0
2026-09-05T20:26:31+00:00,E3H4To39g5m31DyVUGqr7shi4m3DpXUVLngBStfam7E8,Sakadung / SOL,C,4.4357435517237456e-05,3580.4945488703,1511.9976373544682,2.4,26.0,,0.4559,12.388,20830.6978,44982.98271,26,25,16.7,0
2026-09-05T20:26:31+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,1.960549637105853e-05,438.7098278722,91.12369139107115,4.8,17,,0.1278,-5.797,16934.6017,19462.4523074406,2,3,17.8,0
2026-09-05T20:26:31+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.476281123826913e-05,263.5021097318,112.5001631834917,2.3,5.0,,0.0196,-0.398,28452.0355,83882.7960576251,1,1,19.7,0
2026-09-05T22:13:21+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00022946877724191352,5746.5251298084,2651.852760074521,2.2,43,,0.1804,11.84,69621.2064,229285.114032467,14,29,19.3,0
2026-09-05T22:13:21+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0009096184139856372,112523.47083254,13873.572799437445,8.1,40,,0.2801,40.678,54131.7836,882853.9085,354,299,29.9,0
2026-09-05T22:13:21+00:00,6VZYoRYbZzeLtUf6BEJJgreKK2EEhq2bx2UNU3EvibLc,67coin / SOL,D,1.5160116441302413e-05,191.9564615686,17.66491931643175,10.9,3.0,,0.047,-2.416,13945.301,14997.5303946734,0,2,18.4,0
2026-09-05T22:13:21+00:00,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,DPG / SOL,D,5.8816947267248235e-06,602.7944284151,85.73473585972269,7.0,24.0,,0.2541,-20.858,7860.2219,5668.8848040605,3,3,24.3,0
2026-09-05T23:58:15+00:00,6VZYoRYbZzeLtUf6BEJJgreKK2EEhq2bx2UNU3EvibLc,67coin / SOL,D,1.4870536246208662e-05,47.8703447699,17.66491931643175,2.7,3,,0.0522,-0.821,13673.527,14711.0558337155,0,2,18.5,0
2026-09-05T23:58:15+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.00015203765607737612,680.9175505841,276.94631578926936,2.5,10.0,,0.0267,-4.851,39199.8553,151175.767456793,1,2,18.2,0
2026-09-05T23:58:15+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.264705459027243e-06,2.7506191476,0.471780387932208,5.8,1,,0.0021,-1.301,5991.6765,8264.705459,3,1,17.9,0
2026-09-06T04:25:42+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9986419017517224,45054.1217411896,8589.358871017974,5.2,20.0,,0.0321,0.071,1763313.4403,17109753.8197176,37,26,311.7,0
2026-09-06T04:25:42+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0018243653138363325,70954.9953998232,13873.572799437445,5.1,40,,0.3557,4.146,77490.0354,1901398.567,97,137,30.2,0
2026-09-06T04:25:42+00:00,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,DPG / SOL,D,6.175289137086343e-06,185.1681198721,85.73473585972269,2.2,24.0,,0.2525,-6.859,7780.867,5951.8564587718,3,5,24.6,0
2026-09-06T04:25:42+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.0026073414612177727,62600.0822573985,25325.490215492762,2.5,161,,0.2314,21.99,238721.6684,2550265.84954012,108,173,19.4,0
2026-09-06T04:25:42+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,150.339709760983,9201.0582727142,4067.2400008934624,2.3,26.5,,0.017,-0.159,787675.4684,6706614.99412765,26,33,85.6,0
2026-09-06T04:25:42+00:00,E3H4To39g5m31DyVUGqr7shi4m3DpXUVLngBStfam7E8,Sakadung / SOL,C,7.586663850281207e-05,7035.8852996773,1511.9976373544682,4.7,26,,0.4349,83.287,27657.1001,75866.6385,30,29,17.1,0
2026-09-06T08:49:37+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1021.3877362553484,26372.909277794,11166.902458356342,2.4,5,,0.0324,0.006,4150045.5454,6156686.00181368,22,0,75.8,0
2026-09-06T08:49:37+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.0012106471811912,70873.8551113895,8589.358871017974,8.3,20,,0.0393,0.077,1766137.0836,17091780.7505769,21,3,311.9,0
2026-09-06T08:49:37+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,150.779436073095,8067.1247364579,4067.2400008934624,2.0,26,,0.0202,-0.035,789458.5661,6726231.06949942,22,16,85.8,0
2026-09-06T12:47:39+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1025.3591153984055,65272.4056083884,11166.902458356342,5.8,5.0,,0.0478,-0.203,4173152.8541,6162675.41522792,8,1,75.9,0
2026-09-06T12:47:39+00:00,2C7PaLGC7wtQZWR9wa7QT2bthqTDyzcBL6BEYFGdSA5e,Z500 / SOL,C,5.6374353377627385e-05,2235.1203031163,1076.8024238179469,2.1,51.0,,0.3609,-6.893,31933.7494,56250.0253768957,24,9,19.9,0
2026-09-06T12:47:39+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9991254640130772,26781.7824852231,8589.358871017974,3.1,20.0,,0.0425,-0.124,1768176.8395,17040620.9692452,33,12,312.1,0
2026-09-06T12:47:39+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0015204764944374617,32881.0552611334,13873.572799437445,2.4,40,,0.6403,-0.622,82603.1167,1520476.494,96,85,30.5,0
2026-09-06T12:47:39+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,9.60611038573814e-06,103.3083192137,42.344186576040144,2.4,9.0,,0.0217,1.948,8754.0331,9606.110386,2,0,19.7,0
2026-09-06T16:07:30+00:00,2C7PaLGC7wtQZWR9wa7QT2bthqTDyzcBL6BEYFGdSA5e,Z500 / SOL,C,5.589765990650942e-05,2523.0094292107,1076.8024238179469,2.3,50,,0.4543,5.444,31426.0182,55190.6086288392,15,15,20.0,0
2026-09-06T16:07:30+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9996653392362531,67675.795347888,8589.358871017974,7.9,20,,0.0441,0.26,1773690.1668,17061709.1634967,56,13,312.2,0
2026-09-06T16:07:30+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00020725014196217744,6594.6613543355,2651.852760074521,2.5,42.0,,0.3249,0.348,66489.2474,206796.095543206,38,18,20.0,0
2026-09-06T16:07:30+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0018230560063665635,47291.4326096131,13873.572799437445,3.4,40.5,,0.6172,5.88,76432.186,1748541.261,77,85,30.7,0
2026-09-06T16:07:30+00:00,6qjVoJXVLL7JWiknpeqg88SYexdm7KQqWu8Uir3aD4ZJ,TROOPET / SOL,D,1.1069752166424458e-05,41.531449088,4.6963367210753,8.8,1.0,,0.1033,-0.198,10026.2729,8994.0005912665,1,1,17.9,0
2026-09-06T16:07:30+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.00016777788476832846,688.8399584697,276.94631578926936,2.5,10.0,,0.0234,0.0,39635.8413,166826.766128483,1,1,18.8,0
2026-09-06T16:07:30+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.0020245898865240215,49650.2423597496,25325.490215492762,2.0,159.5,,0.3619,-6.366,211802.8552,1980767.22354789,149,105,19.9,0
2026-09-06T16:07:30+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,150.051183819204,18648.5328110449,4067.2400008934624,4.6,26,,0.0247,0.416,788399.8567,6709688.48646694,33,41,86.1,0
2026-09-06T16:07:30+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,1.03505538622733e-05,146.1172025475,42.344186576040144,3.5,9,,0.0523,1.503,9245.3501,10350.55386,2,2,19.8,0
2026-09-06T16:07:30+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,7.825212082011568e-05,3039.2116490916,1031.8081551818298,2.9,33.5,,0.2736,-6.817,32417.0712,82016.8049288161,14,9,19.9,0
2026-09-06T18:20:32+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.0019632178814757,59005.4816081302,8589.358871017974,6.9,20.0,,0.0484,0.214,1832962.4563,17023365.1075103,43,16,312.3,0
2026-09-06T18:20:32+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0021363114748464878,160624.549717918,13873.572799437445,11.6,41,,0.6903,-12.465,94416.3978,2134996.583,346,250,30.8,0
2026-09-06T18:20:32+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.0009481635013675753,89681.5072393763,3215.727933538163,27.9,55.5,,0.6851,-10.574,141787.9859,894659.477201264,206,301,27.8,0
2026-09-06T18:20:32+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.0001526910302954781,1173.8229067698,276.94631578926936,4.2,10,,0.0283,-9.414,39171.9079,151825.437733586,2,2,18.9,0
2026-09-06T18:20:32+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,150.724548822338,196266.884529738,4067.2400008934624,48.3,26.0,,0.0608,0.238,789649.6543,6730763.47314128,503,468,86.2,0
2026-09-06T20:43:28+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.001910821160904,17744.9258597312,8589.358871017974,2.1,20,,0.0505,0.181,1833970.8618,17055367.4955774,13,15,312.4,0
2026-09-06T20:43:28+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0014088055877336482,34220.731685882,13873.572799437445,2.5,41.0,,1.1774,0.742,71652.198,1407932.129,86,94,30.9,0
2026-09-06T20:43:28+00:00,6qjVoJXVLL7JWiknpeqg88SYexdm7KQqWu8Uir3aD4ZJ,TROOPET / SOL,D,9.162126200752407e-06,44.0027861258,4.6963367210753,9.4,1.0,,0.2074,0.0,8801.1724,7444.0843122373,1,0,18.1,0
2026-09-06T20:43:28+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.0010396935461883655,12904.0306155517,3215.727933538163,4.0,56,,0.7136,-4.968,148349.0446,981024.535420142,32,58,27.9,0
2026-09-06T20:43:28+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,1.0038540044007864e-05,186.4258036841,42.344186576040144,4.4,9,,0.0832,0.0,9222.7321,10038.54004,0,1,20.0,0
2026-09-06T20:43:28+00:00,HttDe6BsDc3y58owhqayQmERsNmWnRzFvDEwJYmxGAx3,Qenis / SOL,B,0.0005426169886292283,12593.067142275,5958.12062499073,2.1,60,,0.1635,-7.775,93600.6179,523079.892117271,59,22,24.7,0
2026-09-06T22:26:27+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.99783324815094,22440.8552889886,8589.358871017974,2.6,20.0,,0.0522,-0.446,1830434.7777,16941073.0625783,9,20,312.5,0
2026-09-06T22:26:27+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,B,0.0014315784723901842,42161.2187525186,13873.572799437445,3.0,41,,1.1306,14.887,88669.8007,1431578.472,72,108,30.9,0
2026-09-06T22:26:27+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.0008472130032016529,30987.305137519,3215.727933538163,9.6,55.5,,0.936,-22.931,133567.9167,799405.503731176,149,48,28.0,0
2026-09-06T22:26:27+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.485254772612455e-06,1.1426421374,0.471780387932208,2.4,1.0,,0.0013,-0.328,6057.5544,8485.254773,4,5,18.8,0
2026-09-07T00:17:28+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1025.588103405255,89491.4173555805,11166.902458356342,8.0,5,,0.1037,0.441,4157566.0131,5998595.02041922,13,1,76.4,0
2026-09-07T00:17:28+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.000816125114212553,15553.2674653492,3215.727933538163,4.8,56,,1.002,-3.151,131089.9837,770071.877509534,130,63,28.1,0
2026-09-07T00:17:28+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.53701432012438e-06,1.2507693701,0.471780387932208,2.7,1,,0.0011,-1.415,6175.3704,8537.01432,2,2,18.9,0
2026-09-07T00:17:28+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,150.514992113401,21614.3715800482,4067.2400008934624,5.3,26,,0.0667,-0.176,778391.1948,6714434.29341188,28,13,86.4,0
2026-09-07T00:17:28+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,177.73737385726102,106507.813877415,27676.841498245452,3.8,4,,0.1488,1.023,2475447.0503,2920341.24135184,17,22,58.0,0
2026-09-07T00:17:28+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,9.610927152376078e-06,86.0461453436,42.344186576040144,2.0,9,,0.0951,0.0,8923.1863,9610.927152,0,1,20.2,0
2026-09-07T00:17:28+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,0.00010744430408002178,3982.2159400079,1031.8081551818298,3.9,32.5,,0.293,29.742,36617.6398,105225.259520511,21,11,20.3,0
2026-09-07T05:07:06+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,1033.4832376399563,84799.1996202195,11166.902458356342,7.6,5.0,,0.1527,0.197,4172629.1888,6044772.61478087,15,6,76.6,0
2026-09-07T05:07:06+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.0011234101267159587,11485.5082896558,3215.727933538163,3.6,56.0,,0.8036,15.859,154133.1594,1060017.06191841,60,70,28.3,0
2026-09-07T05:07:06+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.38870570028913e-06,13.9249393037,0.471780387932208,29.5,1.0,,0.0027,0.0,6099.269,8388.7057,0,1,19.1,0
